alpha,delta,id,diameter
314.75,77.57972222222222,BDN111.72+20.13,65.0
348.60416666666663,62.02222222222222,LDN1229,4.0
348.60416666666663,62.052499999999995,LDN1230 / LM398,3.0
349.5458333333333,61.27333333333333,LDN1231,7.0
349.29166666666663,61.77305555555555,LDN1232,4.0
349.2125,62.35666666666667,LDN1233 / P114,2.0
333.91666666666663,73.38444444444445,LDN1235 / P116 / LM390,9.0
8.229166666666664,-1.5108333333333333,IREC147,117.0
349.4916666666667,62.44444444444444,LDN1234 / P115 / LM399,4.0
314.7125,78.37972222222221,BDN112.40+20.61,7.0
6.55,9.027777777777779,IREC148,69.0
343.1791666666667,68.93277777777779,LDN1236,13.0
350.65,62.60777777777778,LDN1237,4.0
327.56249999999994,76.55111111111111,IREC149,217.0
4.562499999999999,22.730833333333333,G113.0-39.5 / G112-40,270.0
347.92499999999995,66.05194444444444,LDN1239 / CB241,4.5
327.50833333333327,76.73472222222222,LDN1241,71.0
353.07916666666665,59.77611111111111,LDN1238,225.0
347.74999999999994,66.43833333333333,LDN1240,22.0
337.78749999999997,73.25722222222223,LDN1242,53.0
332.65416666666664,75.33027777777778,LDN1243,17.0
351.3041666666667,62.77472222222222,LDN1244,5.0
353.075,60.77611111111111,LDN1245,16.0
351.3041666666667,63.608333333333334,LDN1246 / CB243 / P117 / LM400,6.0
335.19583333333327,75.2525,LDN1247,25.0
353.0708333333333,62.27611111111111,LDN1248,124.0
240.5625,79.84888888888888,IREC150,94.0
336.92499999999995,75.22527777777778,LM393 / LDN1251A-2,3.5
337.74583333333334,75.20861111111111,LM395 / LDN1251A-1,8.0
356.10416666666663,58.94416666666666,LDN1249,13.0
0.45833333333333326,48.102222222222224,CB248,4.5
350.5249999999999,67.27416666666666,LDN1250,97.0
0.049999999999999996,49.69972222222222,IREC151,96.0
339.0125,75.25944444444444,LDN1251,27.0
339.37916666666666,75.17305555555556,LM397,7.0
222.77499999999998,77.58999999999999,IREC152,85.0
356.34999999999997,63.277499999999996,LDN1252,25.5
7.624999999999998,16.5775,IREC153,75.0
358.84166666666664,58.85611111111111,CB245 / SCHO1448,2.0
328.8083333333333,80.32666666666667,IREC154,127.0
359.1791666666666,58.569722222222225,LDN1805,50.0
359.1791666666666,58.569722222222225,LDN1253 / CB246 / P118 / LM402,7.0
359.12916666666666,58.77833333333333,LDN1254,23.0
358.3708333333333,60.528055555555554,LDN1255,2.0
358.87499999999994,60.028055555555554,LDN1256,24.0
359.3791666666666,59.66166666666666,LDN1257,10.0
359.75833333333327,59.611666666666665,LDN1258,6.0
7.983333333333333,18.62777777777778,DIR117-44,180.0
350.72499999999997,74.27444444444444,LDN1259,11.0
351.44166666666666,74.3,LDN1261 / MLB70 / LM401 / LDN1262A,7.0
351.45416666666665,74.29388888888889,LDN1262 / CB244 / P119,19.0
359.2541666666666,64.94500000000001,LDN1260,4.0
359.3541666666666,64.82416666666666,LDN1263 / CB247 / LM403,4.5
9.399999999999999,10.441666666666666,MBM2 / IREC155,80.0
358.11249999999995,68.27805555555555,LDN1264,20.0
2.4041666666666663,58.86138888888889,LDN1265,4.0
359.3791666666666,67.27833333333334,LDN1266,96.0
0.13749999999999998,66.77833333333334,LDN1267,9.0
359.8833333333333,67.44500000000001,LDN1268,24.0
0.024999999999999998,67.36361111111111,LM404 / LDN1271-1,11.0
0.12499999999999999,67.16166666666668,LDN1269,10.0
0.22499999999999998,67.15305555555557,LDN1270 / LM405 / LDN1271-2,4.0
0.4541666666666666,67.30833333333334,LDN1271 / LM406 / LDN1271-3,5.0
314.92499999999995,84.87888888888888,IREC156,108.0
0.6416666666666666,67.27833333333334,LDN1272,177.0
0.8458333333333332,67.31305555555555,LM1,8.0
0.6416666666666666,68.52833333333334,LDN1273,27.0
359.37499999999994,70.94500000000001,LDN1274,11.0
1.6541666666666666,67.44472222222223,LDN1275,9.0
3.0541666666666667,64.15833333333335,LDN1276,4.0
3.7291666666666665,64.08333333333333,LDN1277 / CB1 / Khav3,4.0
3.9249999999999994,63.861111111111114,LDN1278,8.0
267.5833333333333,86.49305555555556,HSVMT1,55.0
346.51666666666665,82.09888888888888,HSVMT2,10.0
4.429166666666665,63.777499999999996,LDN1279,10.0
4.933333333333333,62.66083333333333,LDN1280,9.0
4.766666666666666,63.92527777777777,LDN1281 / CB2,4.0
205.20833333333331,77.11583333333333,IREC157,98.0
5.433333333333333,61.77722222222222,LDN1282,8.0
5.687499999999999,61.71027777777778,LDN1283,6.0
5.437499999999999,63.193888888888885,LDN1284,6.0
7.1916666666666655,56.702222222222225,CB3,7.0
6.195833333333333,63.19361111111111,LDN1285,7.0
277.8166666666666,87.34972222222221,IREC158,156.0
9.70833333333333,34.79972222222222,DIR120-28,145.0
233.1708333333333,86.73083333333334,HSVMT3,20.0
357.59999999999997,81.21194444444444,HSVMT4,60.0
332.48749999999995,86.73416666666667,CB239,14.0
202.51249999999996,79.3761111111111,CB62,3.5
8.704166666666666,58.94194444444444,LDN1286,15.0
11.35,17.847777777777775,DIR121-45,110.0
9.7625,52.85805555555556,CB4,2.5
353.91249999999997,84.59083333333332,IREC159,102.0
355.09166666666664,84.41722222222222,HSVMT5,380.0
8.970833333333333,63.44166666666666,LDN1287,9.0
322.8374999999999,88.39527777777778,LDN1289,7.0
9.487499999999999,66.10805555555555,LDN1288,35.0
325.1125,88.56833333333333,LDN1292,41.0
10.475,61.10722222222223,LDN1290,7.0
10.483333333333333,63.10722222222223,LDN1293,7.0
10.58333333333333,62.27388888888889,LDN1294,3.0
10.683333333333332,62.01694444444444,LDN1291 / LM2,1.5
11.20833333333333,52.44,LDN1295,10.0
11.20833333333333,52.77333333333333,LDN1296,11.0
5.554166666666665,82.56472222222222,HSVMT6,35.0
10.854166666666664,61.106944444444444,LDN1298,8.0
10.73333333333333,62.77361111111111,LDN1297,15.0
345.4958333333333,88.16972222222223,Polaris Flare,720.0
11.266666666666664,55.74,LDN1299,4.5
10.983333333333333,61.44027777777777,LDN1300,6.0
10.745833333333332,65.27361111111111,LDN1303,50.0
10.983333333333333,61.856944444444444,LDN1302,4.5
11.024999999999999,62.50055555555556,LDN1301 / CB5,4.5
10.774999999999999,69.77361111111111,LDN1304,120.0
8.241666666666665,81.5961111111111,HSVMT7,30.0
194.825,75.78861111111111,IREC161,63.0
12.374999999999998,31.869722222222222,IREC162,78.0
204.26666666666665,88.08972222222222,HSVMT8,30.0
12.370833333333332,50.74472222222222,CB6,9.0
12.624999999999998,72.54138888888889,IREC163,137.0
13.558333333333334,56.53944444444444,IREC164,63.0
16.45833333333333,83.60972222222222,HSVMT10,90.0
16.954166666666662,82.48361111111112,HSVMT9,40.0
181.05416666666665,86.55305555555556,IREC165,190.0
15.816666666666666,67.76833333333333,LDN1305,98.0
15.779166666666667,62.26833333333333,LDN1306,199.0
16.304166666666664,65.2675,LDN1307,91.0
18.416666666666664,72.93138888888889,LDN1308,75.0
14.954166666666664,40.84388888888889,IREC166,106.0
16.787499999999998,62.26694444444444,LDN1309,39.0
16.770833333333332,59.26694444444444,LDN1310,63.0
27.729166666666664,82.1236111111111,HSVMT11,70.0
20.987499999999997,74.37527777777777,CB8,8.0
18.066666666666663,64.43194444444445,CB7,7.0
172.21666666666667,84.5025,LDN1311 / HSVMT12,60.0
37.891666666666666,84.36527777777778,HSVMT13,40.0
18.55,62.09777777777778,LDN1312,20.0
169.7583333333333,83.94472222222223,IREC167,118.0
19.054166666666664,61.680277777777775,LDN1313,12.0
178.89999999999998,79.7936111111111,DIR126+37,55.0
19.30416666666666,61.43,LDN1314,6.0
20.07083333333333,63.09527777777778,LDN1315,32.0
19.80833333333333,61.42916666666667,LDN1316,13.0
161.475,84.02111111111111,LDN1321 / HSVMT14,60.0
20.716666666666665,61.8775,BDN126.63-0.77,30.0
63.80416666666665,85.63111111111111,LDN1320,41.0
20.766666666666662,61.844166666666666,LDN1317 / LDN1318,3.0
22.70833333333333,67.3963888888889,CB10,9.0
20.812499999999996,61.26083333333333,LDN1319,27.0
21.066666666666663,61.26027777777778,LDN1322,4.0
13.95833333333333,-11.492222222222221,IREC168,110.0
21.320833333333333,61.42666666666666,LDN1323,10.0
21.574999999999996,61.59277777777778,LDN1324,12.0
15.016666666666664,3.1302777777777777,IREC169,83.0
22.466666666666665,63.09138888888889,LDN1325 / CB9,7.0
173.46666666666667,79.51083333333334,CB61,11.0
22.67083333333333,63.090833333333336,LDN1326,3.5
23.624999999999996,65.4225,LDN1327,14.0
19.10833333333333,45.98166666666667,IREC170,118.0
24.65833333333333,67.2538888888889,LDN1328,74.0
47.55416666666666,82.48805555555556,HSVMT15,130.0
23.879166666666666,65.25527777777778,LDN1329,11.0
24.129166666666666,65.25472222222223,LDN1330,9.0
33.00416666666666,76.44833333333334,IREC171,225.0
24.258333333333333,65.04527777777777,CB11,10.0
24.654166666666665,65.08722222222222,CB12,9.0
24.624999999999996,64.5038888888889,LDN1331,15.0
25.612499999999997,62.051944444444445,LDN1332,6.0
36.55833333333334,75.45111111111112,LDN1333 / P120 / LM3,4.0
27.924999999999997,66.08027777777778,LDN1335,47.0
25.8625,61.95138888888889,LDN1334,7.0
28.441666666666663,66.74583333333334,LDN1336,70.0
26.366666666666664,61.91694444444444,LDN1337,7.0
37.37083333333333,73.1875,IREC172,63.0
28.641666666666662,62.71194444444445,LDN1338,4.0
28.641666666666662,62.511944444444445,LDN1339,4.0
37.758333333333326,72.955,LDN1340 / BDN130.17+11.50,6.0
28.94583333333333,62.69444444444444,LDN1341 / LDN1342,3.0
29.016666666666662,62.41111111111111,LDN1343 / LDN1344,9.0
29.229166666666664,62.68861111111111,LDN1345 / CB13,5.0
29.399999999999995,62.66027777777778,LDN1346 / CB14,6.0
29.520833333333332,62.32638888888889,LDN1347,13.0
29.645833333333332,62.409444444444446,LDN1348,13.0
25.037499999999994,49.099444444444444,IREC173,133.0
33.479166666666664,66.23333333333333,LDN1349,65.0
18.941666666666663,16.797222222222224,MBM3,345.0
176.1583333333333,69.34055555555555,IREC174,69.0
21.73333333333333,32.78055555555555,DIR132-30,115.0
33.09166666666667,64.51694444444445,-12 Km/s CO Clouds,3540.0
22.291666666666664,35.572500000000005,IREC175,66.0
34.1875,64.35916666666667,Lindblad Ring,3840.0
134.3875,80.72611111111111,IREC176,117.0
32.37916666666666,60.986111111111114,LDN1350,4.0
32.67916666666666,60.81861111111112,LDN1351,3.5
38.8,67.385,LDN1352,8.0
17.254166666666663,-1.4725000000000001,DIR133-64,240.0
41.0875,68.21138888888889,LDN1353,95.0
34.92916666666666,61.72944444444445,LDN1354,8.0
43.516666666666666,69.33305555555555,IREC177,127.0
35.6875,61.727222222222224,LDN1356,17.0
20.62083333333333,16.92777777777778,MBM4,70.0
43.175,68.88,LDN1357 / P121,4.0
43.3,68.93111111111112,LDN1355 / LM4,5.0
43.974999999999994,69.34805555555555,LDN1358 / P122,6.0
24.187499999999996,33.93388888888889,IREC178,83.0
44.12916666666666,69.4025,LM6 / LDN1358-2,3.0
43.945833333333326,69.22972222222222,LM5 / LDN1358-1,2.0
31.541666666666664,54.63333333333333,IREC179,131.0
36.445833333333326,62.058611111111105,LDN1359,15.0
33.25,57.083333333333336,B201,10.0
188.24166666666665,44.05472222222222,IREC181,94.0
36.6875,61.224444444444444,LDN1360,7.0
37.070833333333326,61.64,LDN1361,7.0
23.10416666666666,26.385555555555555,IREC182 / DIR134-36,95.0
36.9375,61.22361111111111,LDN1362,4.0
36.9375,61.05722222222222,LDN1363,7.0
37.445833333333326,61.55555555555555,LDN1364,8.0
153.9708333333333,75.42222222222223,DIR135+38,85.0
37.18333333333333,60.80638888888888,LDN1365,18.0
140.1625,77.86305555555555,IREC183,106.0
38.20416666666666,61.72,LDN1366,28.0
37.945833333333326,61.30416666666667,LDN1367,8.0
160.05416666666665,73.39194444444445,DIR135+41,85.0
38.19999999999999,61.38666666666666,LDN1368,5.0
38.44999999999999,61.38611111111111,LDN1369,7.0
38.66249999999999,61.388333333333335,CG7S DN,8.0
37.9375,60.47083333333334,LDN1370,11.0
178.0,61.31583333333333,G135.3+54.5 / HRK135+54,70.0
38.695833333333326,60.718611111111116,LDN1371,28.0
39.45833333333333,61.38305555555556,LDN1372,10.0
39.45416666666666,61.21638888888889,LDN1373,208.0
17.38333333333333,-6.2675,G135.4-68.7 / HRK135-69,300.0
174.5458333333333,64.00638888888889,G135.5+51.3 / HRK135+51,90.0
19.312499999999996,2.556111111111111,IREC184,78.0
38.66666666666666,58.38527777777778,LDN1374,7.0
56.3,70.89277777777778,IREC185,72.0
41.2125,60.8775,LDN1375,10.0
40.95833333333333,60.544999999999995,LDN1376,9.0
161.6125,70.68444444444445,IREC187 / HMT25,130.0
176.46249999999998,60.66111111111111,IREC186,63.0
18.216666666666665,-5.727777777777778,IREC188,66.0
43.8,60.67027777777778,LDN1806,2.0
22.312499999999996,10.108888888888888,DBDN138.0-51.6,170.0
181.49999999999997,52.765277777777776,IREC189,75.0
19.41666666666666,-3.960277777777778,CODIR139.2-66,120.0
48.762499999999996,61.01861111111111,LDN1377,10.0
165.35,65.48611111111111,G139.6+47.6 / G141.1+48.0 / HRK140+48,45.0
48.724999999999994,60.33527777777778,LDN1378,2.0
190.54166666666663,33.492222222222225,IREC190,72.0
48.87916666666666,60.35138888888889,LDN1379,3.0
48.925,60.15138888888889,LDN1380,2.0
25.48333333333333,16.691666666666666,DIR140-45,120.0
49.12916666666666,60.217222222222226,LDN1381,5.0
32.283333333333324,35.934999999999995,IREC191,127.0
49.24999999999999,60.06666666666667,LDN1382,6.0
57.599999999999994,65.34722222222221,IREC192,139.0
49.504166666666656,60.09916666666667,LDN1383,4.0
50.00416666666666,60.013888888888886,LDN1384,16.0
50.25416666666666,59.81305555555555,LDN1385,4.0
54.86666666666666,62.88944444444444,IREC193,87.0
50.55416666666666,59.67861111111111,LDN1386,6.0
23.204166666666662,6.408611111111111,IREC194,72.0
149.3083333333333,69.66833333333334,IREC195,53.0
132.25833333333333,72.61527777777778,MBM27,35.0
134.4708333333333,72.27388888888889,MBM28,70.0
36.258333333333326,40.459722222222226,IREC196,133.0
134.7208333333333,72.10333333333332,IREC197,160.0
94.57916666666665,72.14944444444446,HSVMT16,80.0
136.51666666666665,71.26666666666667,MBM29,50.0
141.52499999999998,69.82555555555555,MBM30 / HSVMT17 / IREC199,120.0
38.27499999999999,39.808611111111105,IREC200,102.0
98.53333333333332,71.3888888888889,HSVMT18,40.0
65.72083333333332,64.42194444444445,IREC201,146.0
35.97083333333333,35.15222222222222,Camelopardalis DN Complex,300.0
178.22916666666666,51.005833333333335,IREC202,78.0
26.129166666666666,9.687777777777779,CODIR144.0-51,180.0
61.254166666666656,60.53861111111111,CB18,2.5
101.54583333333332,70.36388888888888,IREC203,214.0
27.991666666666667,11.063333333333334,MBM5,460.0
27.812499999999996,10.502777777777778,IREC204,94.0
83.1,65.21916666666667,HSVMT19 / IREC205,210.0
141.50416666666663,66.86694444444444,MBM31 / HSVMT20,40.0
59.15416666666666,56.13388888888889,B6 / LDN1387 / CB15,11.0
91.81666666666665,67.20083333333334,HSVMT21,120.0
32.658333333333324,20.448055555555555,MBM6,170.0
60.82499999999999,56.83555555555556,LDN1388 / CB16,7.0
61.15833333333332,56.936388888888885,LDN1389 / CB17 / P123 / LM9,2.0
143.1958333333333,65.86194444444443,MBM32 / IREC206 / HSVMT22/HSVMT23,180.0
180.56249999999997,45.71555555555556,IREC207,146.0
160.30833333333334,60.32166666666667,LDN1803,25.0
37.729166666666664,28.283055555555556,IREC208,85.0
137.79166666666666,65.98972222222223,HSVMT24,130.0
99.4625,66.90333333333334,HSVMT25,135.0
62.2375,55.13166666666667,LDN1390,59.0
59.45416666666666,53.14333333333333,LDN1391,70.0
34.387499999999996,20.147777777777776,IREC209,85.0
63.49166666666666,55.12638888888889,LDN1392,11.0
63.23749999999999,54.79388888888889,LDN1393,8.0
64.24999999999999,55.28972222222222,B8 / LDN1394,26.0
64.58333333333333,55.217777777777776,B9 / MLB71 / LDN1400H,7.0
63.47916666666666,54.12638888888889,LDN1395,73.0
65.24999999999999,55.118611111111115,B11 / LDN1396,16.0
42.23333333333333,32.29361111111111,IREC210,60.0
65.24583333333332,54.868611111111115,LDN1397,8.0
141.025,63.84666666666667,IREC211,28.0
64.73749999999998,54.45416666666667,LDN1398,42.0
39.908333333333324,27.6675,IREC212 / DIR150-29,105.0
66.00833333333333,55.132222222222225,LM14,6.0
66.0,55.11527777777778,LDN1399,24.0
31.258333333333333,11.252777777777778,IREC213,78.0
66.19583333333334,55.03138888888889,MLB72,5.0
66.23333333333333,55.03111111111111,MLB73,5.0
66.24583333333332,55.00333333333333,MLB74 / LM17,8.0
35.6,19.894166666666667,MBM7 / IREC215,120.0
165.65416666666667,55.25388888888889,IREC214,100.0
66.29166666666667,54.9475,LDN1400 / MLB75 / LM19,8.0
67.00416666666666,55.21083333333333,LDN1401,8.0
65.99583333333334,54.61527777777778,LDN1402,25.0
67.12916666666665,55.19361111111111,LDN1403,4.0
67.50833333333333,55.275277777777774,LDN1404,10.0
67.27916666666667,54.770833333333336,MLB76 / LM23,4.0
67.66666666666666,54.876666666666665,B13 / MLB78 / LM30,8.0
68.50833333333333,55.270833333333336,LDN1405,25.0
42.80833333333333,30.8775,IREC216,78.0
69.51249999999999,55.39972222222222,B21 / LDN1406,7.0
67.39999999999999,54.23222222222223,B12 / LDN1407 / MLB77 / LM25,19.0
67.99999999999999,54.52305555555555,LDN1408,24.0
92.2375,62.655833333333334,HSVMT26,45.0
69.00833333333333,54.93527777777778,LDN1409,6.0
69.00416666666665,54.85194444444445,LDN1410,4.0
36.29583333333333,18.891944444444444,MBM8,30.0
68.99999999999999,54.43527777777778,LDN1411,6.0
32.83749999999999,11.812222222222223,DIR152-47,180.0
69.25,54.43416666666666,LDN1412 / LDN1413,3.0
68.48749999999998,53.4375,LDN1414,27.0
70.50416666666666,54.42833333333333,LDN1415,15.0
70.0,54.097500000000004,LDN1416,5.0
70.24583333333332,53.92944444444444,LDN1417,5.0
40.99583333333333,25.04138888888889,DBDN152.9-31.2,240.0
75.1,55.870555555555555,IREC217,92.0
68.47499999999998,52.60416666666667,LDN1418,97.0
72.76249999999999,54.75138888888889,LDN1419,17.0
68.22083333333332,52.27194444444444,LDN1420,3.0
68.21666666666665,52.02194444444444,LDN1421,6.0
72.25416666666665,54.08694444444445,LDN1422,64.0
131.27916666666664,62.468611111111116,HSVMT27 / IREC218,130.0
71.24166666666666,53.34166666666667,LDN1423,2.0
45.60833333333332,30.6125,IREC219,69.0
71.24166666666666,53.25833333333333,LDN1424,5.0
71.48749999999998,53.09055555555556,LDN1425,18.0
33.64999999999999,10.474166666666667,IREC220,102.0
70.98333333333332,52.67611111111111,LDN1427,4.5
71.81666666666665,53.07333333333334,LDN1426 / LM56,8.0
70.97916666666666,52.59277777777778,LDN1428,5.0
69.26666666666667,50.96666666666667,B20,60.0
37.85833333333333,16.82472222222222,G155-40 / IREC221 / G154.7-39.8,145.0
71.97499999999998,52.08833333333334,LDN1429,11.0
72.22916666666666,52.13722222222222,LDN1430,6.0
71.97499999999998,52.005,LDN1431,6.0
20.841666666666665,-14.483333333333333,IREC222,108.0
41.22083333333333,21.69,CODIR155.1-34,210.0
72.97916666666664,52.08361111111111,LDN1432,9.0
72.72499999999998,51.918055555555554,LDN1433,9.0
54.0625,37.664722222222224,LDN1434,50.0
72.72083333333332,51.584722222222226,LDN1435,23.0
73.27916666666665,51.845,IREC223,102.0
99.04999999999998,59.67722222222222,IREC224,108.0
73.47499999999998,51.74805555555556,LDN1436,34.0
74.625,52.26138888888889,CB24,2.5
74.76666666666667,52.056666666666665,LDN1437 / CB25,3.0
73.975,51.57888888888889,LDN1438,25.0
75.0375,52.083333333333336,LDN1439 / CB26,7.0
41.12916666666666,19.79361111111111,IREC225,94.0
59.474999999999994,41.47638888888889,LDN1440,10.0
121.76249999999997,60.57222222222222,MBM26 / HSVMT29,120.0
36.55,11.891388888888889,MBM9,70.0
126.78749999999997,60.25,HSVMT28,60.0
60.025,41.5575,LDN1441,10.0
57.57916666666666,39.034166666666664,LDN1442 / BDN156.87-11.77,40.0
60.095833333333324,40.80722222222222,LDN1443,77.0
68.4125,46.937777777777775,LDN1444,44.0
68.03333333333333,46.62305555555555,B15 / LM34,9.0
68.03333333333333,46.60611111111111,LDN1445,18.0
68.10833333333332,46.6,B16,1.0
101.17916666666666,58.37916666666667,IREC226,147.0
68.125,46.516666666666666,B17,1.0
56.56249999999999,37.155,LDN1446,33.0
